Site,Date,Hour,Temperature,Dewpoint,RH,WindDir,Windspeed,CldFrac,MSLP,Weather,Precip,Source
KLAX,7/17/2015 0:00:00,13,71,61,71,260,13,0.1,29.85,FEW,0.00,NCDC
KLAX,7/17/2015 0:00:00,14,72,61,68,250,11,0.4,29.84,SCT,0.00,NCDC
KLAX,7/17/2015 0:00:00,15,72,61,68,260,13,0.4,29.83,SCT,0.00,NCDC
KLAX,7/17/2015 0:00:00,16,71,61,71,270,14,0,29.81,CLR,0.00,NCDC
KLAX,7/17/2015 0:00:00,17,70,61,73,250,11,0,29.81,CLR,0.00,NCDC
KLAX,7/17/2015 0:00:00,18,69,61,76,260,14,0.1,29.81,FEW,0.00,NCDC
KLAX,7/17/2015 0:00:00,19,67,61,81,250,10,0,29.82,CLR,0.00,NCDC
KLAX,7/17/2015 0:00:00,20,66,61,84,270,9,0,29.84,CLR,0.00,NCDC
KLAX,7/17/2015 0:00:00,21,66,61,84,260,9,0,29.87,CLR,0.00,NCDC
KLAX,7/17/2015 0:00:00,22,66,62,87,260,8,0,29.88,CLR,0.00,NCDC
KLAX,7/17/2015 0:00:00,23,65,62,90,250,8,0.4,29.88,SCT,0.00,NCDC
KLAX,7/18/2015 0:00:00,0,66,61,84,320,6,0.4,29.88,SCT,0.00,NCDC
KLAX,7/18/2015 0:00:00,1,65,61,87,300,5,0.1,29.88,FEW,0.00,NCDC
KLAX,7/18/2015 0:00:00,2,65,61,87,260,3,0,29.88,CLR,0.00,NCDC
KLAX,7/18/2015 0:00:00,3,65,61,87,0,0,0.1,29.88,FEW,0.00,NCDC
KLAX,7/18/2015 0:00:00,4,65,61,87,0,0,0.4,29.88,SCT,0.00,NCDC
KLAX,7/18/2015 0:00:00,5,65,61,87,0,0,0.7,29.89,BKN,0.00,NWS
KLAX,7/18/2015 0:00:00,6,67,62,84,250,3,0.7,29.90,BKN,1E-04,NCDC
KLAX,7/18/2015 0:00:00,7,68,63,84,250,6,0.7,29.91,BKN,1E-04,NCDC
KLAX,7/18/2015 0:00:00,8,69,64,84,0,0,0.4,29.93,SCT,0.01,NCDC
KLAX,7/18/2015 0:00:00,9,73,64,74,30,6,0.4,29.93,SCT,0.00,NCDC
KLAX,7/18/2015 0:00:00,10,78,63,60,80,9,0.4,29.95,SCT,0.00,NCDC
KLAX,7/18/2015 0:00:00,11,84,56,38,70,10,0.7,29.93,BKN,0.00,NWS
KLAX,7/18/2015 0:00:00,12,78,64,62,230,13,0.7,29.96,BKN,0.00,NWS
KLAX,7/18/2015 0:00:00,13,76,64,67,180,3,0.7,29.98,BKN,1E-04,NCDC
KLAX,7/18/2015 0:00:00,14,69,59,71,280,3,1,30.02,TSRA,0.14,NCDC
KLAX,7/18/2015 0:00:00,15,69,61,76,0,0,1,30.02,-RA,0.02,NCDC
KLAX,7/18/2015 0:00:00,16,67,63,87,VR,3,1,29.99,+RA BR,0.11,NCDC
KLAX,7/18/2015 0:00:00,17,67,63,87,VR,7,1,29.97,-RA,0.04,NCDC
KLAX,7/18/2015 0:00:00,18,68,65,90,10,8,1,29.95,-RA,1E-04,NCDC
KLAX,7/18/2015 0:00:00,19,70,66,87,VR,5,1,29.96,OVC,1E-04,NWS
KLAX,7/18/2015 0:00:00,20,71,66,84,40,5,1,29.95,OVC,0.00,NWS
KLAX,7/18/2015 0:00:00,21,73,67,82,10,5,0.7,29.96,BKN,0.00,NWS
KLAX,7/18/2015 0:00:00,22,73,67,82,20,3,0.7,29.96,BKN,,NCDC
KLAX,7/18/2015 0:00:00,23,74,67,79,0,0,0.7,29.95,BKN,,NCDC
KLAX,7/19/2015 0:00:00,0,75,67,76,VR,7,0.7,29.94,BKN,0.00,NWS
KLAX,7/19/2015 0:00:00,1,75,68,79,40,8,0.4,29.92,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,2,75,68,79,30,5,0.4,29.92,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,3,73,67,82,60,3,0.4,29.92,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,4,73,67,82,0,0,0.4,29.94,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,5,72,67,84,70,3,0.7,29.94,BKN,0.00,NWS
KLAX,7/19/2015 0:00:00,6,74,66,76,VR,3,0.4,29.96,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,7,78,67,69,80,5,0.1,29.96,FEW,0.00,NCDC
KLAX,7/19/2015 0:00:00,8,82,67,61,80,5,0.1,29.97,FEW,0.00,NCDC
KLAX,7/19/2015 0:00:00,9,85,66,53,160,5,0.4,29.98,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,10,85,69,59,250,9,0.4,29.99,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,11,83,68,61,250,13,0.4,30.00,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,12,82,68,63,260,15,0.4,30.01,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,13,81,68,65,260,15,0.4,30.00,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,14,82,68,63,250,13,0.4,29.99,SCT,0.00,NCDC
KLAX,7/19/2015 0:00:00,15,83,66,57,260,13,0.7,29.98,BKN,0.00,NWS
KLAX,7/19/2015 0:00:00,16,78,67,69,220,11,1,30.02,-RA,1E-04,NCDC
KLAX,7/19/2015 0:00:00,17,77,68,74,170,8,1,30.03,-RA,1E-04,NCDC
KLAX,7/19/2015 0:00:00,18,75,71,87,130,3,1,30.04,-RA,0.01,NCDC
KLAX,7/19/2015 0:00:00,19,75,70,85,160,6,1,30.05,-RA,0.01,NCDC
KLAX,7/19/2015 0:00:00,20,75,70,85,40,7,1,30.04,OVC,0.01,NCDC
KLAX,7/19/2015 0:00:00,21,75,70,85,30,9,1,30.02,OVC,1E-04,NCDC
KLAX,7/19/2015 0:00:00,22,77,68,74,70,10,1,30.02,OVC,,NCDC
KLAX,7/19/2015 0:00:00,23,76,69,79,50,13,1,30.01,OVC,,NCDC
KLAX,7/20/2015 0:00:00,0,75,68,79,100,13,1,30.00,OVC,0.00,NWS
KLAX,7/20/2015 0:00:00,1,74,66,76,70,10,0.7,29.98,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,2,74,66,76,120,5,0.7,29.98,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,3,74,66,76,80,3,0.7,29.97,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,4,74,66,76,40,5,0.7,29.97,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,5,75,66,74,100,3,0.7,29.98,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,6,75,67,76,90,6,0.7,30.00,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,7,75,67,76,140,6,0.7,30.02,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,8,77,69,76,110,8,0.7,30.03,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,9,78,69,74,120,9,0.7,30.03,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,10,79,68,69,150,10,0.7,30.03,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,11,80,67,65,150,8,0.7,30.02,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,12,82,66,58,140,8,0.4,30.01,SCT,0.00,NCDC
KLAX,7/20/2015 0:00:00,13,83,66,57,220,8,0.7,29.99,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,14,80,67,65,240,14,0.7,29.98,BKN,0.00,NWS
KLAX,7/20/2015 0:00:00,15,77,68,74,260,13,0.4,29.97,SCT,0.00,NCDC
KLAX,7/20/2015 0:00:00,16,77,68,74,250,11,0.4,29.96,SCT,0.00,NCDC
KLAX,7/20/2015 0:00:00,17,74,69,84,260,13,0.4,29.94,SCT,0.00,NCDC
KLAX,7/20/2015 0:00:00,18,72,68,87,260,10,0.4,29.93,BCFG,0.00,NCDC
KLAX,7/20/2015 0:00:00,19,71,68,90,250,8,1,29.94,BR,0.00,NWS
KLAX,7/20/2015 0:00:00,20,70,68,93,250,8,1,29.95,FG,0.00,NWS
KLAX,7/20/2015 0:00:00,21,69,68,97,270,6,1,29.96,FG,0.00,NWS
KLAX,7/20/2015 0:00:00,22,69,68,97,230,3,1,29.97,BR,,NCDC
KLAX,7/20/2015 0:00:00,23,69,68,97,250,5,1,29.97,FG,,NCDC
KLAX,7/21/2015 0:00:00,0,69,68,97,250,3,1,29.96,BR,0.00,NWS
KLAX,7/21/2015 0:00:00,1,69,68,97,280,3,1,29.95,BR,0.00,NWS
KLAX,7/21/2015 0:00:00,2,68,67,97,290,3,1,29.94,BR,0.00,NWS
KLAX,7/21/2015 0:00:00,3,68,67,97,0,0,1,29.94,BR,0.00,NWS
KLAX,7/21/2015 0:00:00,4,68,67,97,260,3,1,29.93,BR,0.00,NWS
KLAX,7/21/2015 0:00:00,5,68,67,97,250,5,1,29.93,BCFG BR,0.00,NWS
KLAX,7/21/2015 0:00:00,6,68,67,97,240,7,1,29.93,BCFG BR,0.00,NWS
KLAX,7/21/2015 0:00:00,7,68,67,97,270,6,1,29.94,BCFG BR,0.00,NWS
KLAX,7/21/2015 0:00:00,8,68,67,97,270,8,1,29.95,BCFG BR,0.00,NWS
KLAX,7/21/2015 0:00:00,9,70,67,90,250,8,0.7,29.95,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,10,71,67,87,240,6,0.7,29.95,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,11,72,67,84,260,9,0.7,29.94,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,12,74,67,79,240,9,0.7,29.94,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,13,75,67,76,260,13,0.7,29.92,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,14,75,67,76,250,13,0.4,29.90,SCT,0.00,NCDC
KLAX,7/21/2015 0:00:00,15,75,66,74,250,13,0.4,29.88,SCT,0.00,NCDC
KLAX,7/21/2015 0:00:00,16,75,66,74,260,15,0.1,29.86,FEW,0.00,NCDC
KLAX,7/21/2015 0:00:00,17,74,67,79,260,16,0.4,29.85,SCT,0.00,NCDC
KLAX,7/21/2015 0:00:00,18,72,66,82,260,13,0.7,29.85,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,19,71,66,84,250,13,1,29.86,OVC,0.00,NWS
KLAX,7/21/2015 0:00:00,20,71,66,84,260,9,0.7,29.86,BKN,0.00,NWS
KLAX,7/21/2015 0:00:00,21,70,67,90,240,8,1,29.88,OVC,0.00,NWS
KLAX,7/21/2015 0:00:00,22,70,67,90,250,7,1,29.89,OVC,,NCDC
KLAX,7/21/2015 0:00:00,23,70,67,90,280,9,1,29.89,OVC,,NCDC
KLAX,7/22/2015 0:00:00,0,69,66,90,270,7,1,29.88,OVC,0.00,NWS
KLAX,7/22/2015 0:00:00,1,68,66,93,250,7,1,29.88,-DZ BR,1E-04,NCDC
KLAX,7/22/2015 0:00:00,2,68,66,93,280,6,1,29.87,BR,1E-04,NCDC
KLAX,7/22/2015 0:00:00,3,68,67,97,270,7,1,29.86,BR,0.00,NWS
KLAX,7/22/2015 0:00:00,4,67,67,100,280,9,1,29.86,-DZ BR,1E-04,NCDC
KLAX,7/22/2015 0:00:00,5,67,66,97,270,9,1,29.87,-DZ BR,1E-04,NCDC
KLAX,7/22/2015 0:00:00,6,67,66,97,320,5,1,29.87,OVC,1E-04,NCDC
KLAX,7/22/2015 0:00:00,7,68,66,93,300,5,1,29.88,OVC,0.00,NWS
KLAX,7/22/2015 0:00:00,8,69,66,90,260,6,1,29.89,OVC,0.00,NWS
KLAX,7/22/2015 0:00:00,9,70,66,87,260,9,0.7,29.89,BKN,0.00,NWS
KLAX,7/22/2015 0:00:00,10,72,66,82,250,8,0.7,29.91,BKN,0.00,NWS
KLAX,7/22/2015 0:00:00,11,75,65,71,250,10,0.7,29.90,BKN,0.00,NWS
KLAX,7/22/2015 0:00:00,12,74,65,74,260,11,0.7,29.90,BKN,0.00,NWS
KLAX,7/22/2015 0:00:00,13,76,65,69,270,16,0.4,29.89,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,14,77,64,64,260,15,0.4,29.88,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,15,76,64,67,260,17,0.4,29.87,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,16,75,65,71,270,17,0.4,29.86,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,17,74,65,74,280,16,0.4,29.85,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,18,72,65,79,270,16,0.4,29.84,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,19,71,65,81,260,9,0.4,29.85,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,20,70,65,84,270,13,0.1,29.87,FEW,0.00,NCDC
KLAX,7/22/2015 0:00:00,21,69,64,84,280,10,0.1,29.90,FEW,0.00,NCDC
KLAX,7/22/2015 0:00:00,22,69,64,84,250,9,0.4,29.91,SCT,0.00,NCDC
KLAX,7/22/2015 0:00:00,23,68,64,87,240,6,0.7,29.92,BKN,,NCDC
KLAX,7/23/2015 0:00:00,0,68,64,87,230,5,0.7,29.92,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,1,69,64,84,230,3,0.7,29.92,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,2,68,64,87,0,0,0.7,29.92,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,3,68,64,87,0,0,0.7,29.92,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,4,69,64,84,0,0,0.7,29.92,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,5,69,64,84,250,3,1,29.93,OVC,0.00,NWS
KLAX,7/23/2015 0:00:00,6,70,64,81,140,3,1,29.94,OVC,0.00,NWS
KLAX,7/23/2015 0:00:00,7,69,64,84,240,5,1,29.96,OVC,0.00,NWS
KLAX,7/23/2015 0:00:00,8,70,65,84,250,7,1,29.98,OVC,0.00,NWS
KLAX,7/23/2015 0:00:00,9,70,65,84,240,7,1,29.98,OVC,0.00,NWS
KLAX,7/23/2015 0:00:00,10,71,65,81,250,6,1,30.00,OVC,0.00,NWS
KLAX,7/23/2015 0:00:00,11,73,65,76,240,5,0.7,29.99,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,12,74,65,74,260,8,0.7,29.98,BKN,0.00,NWS
KLAX,7/23/2015 0:00:00,13,76,64,67,270,15,0.4,29.98,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,14,75,64,69,270,13,0.4,29.97,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,15,75,65,71,260,15,0.4,29.96,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,16,74,65,74,270,17,0.4,29.95,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,17,73,65,76,270,15,0.4,29.94,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,18,72,65,79,270,16,0.4,29.95,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,19,71,65,81,270,11,0.4,29.96,SCT,0.00,NCDC
KLAX,7/23/2015 0:00:00,20,70,66,87,230,9,0.1,29.98,FEW,0.00,NCDC
KLAX,7/23/2015 0:00:00,21,70,66,87,250,9,0.1,30.00,FEW,0.00,NCDC
KLAX,7/23/2015 0:00:00,22,69,66,90,240,5,0.1,30.01,FEW,0.00,NCDC
KLAX,7/23/2015 0:00:00,23,69,66,90,240,7,0.1,30.01,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,0,68,65,90,250,6,0.1,30.01,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,1,68,65,90,260,6,0.1,30.01,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,2,68,65,90,260,6,0.7,30.01,BKN,0.00,NWS
KLAX,7/24/2015 0:00:00,3,67,65,93,270,5,0.7,30.00,BKN,0.00,NWS
KLAX,7/24/2015 0:00:00,4,67,65,93,270,5,0.1,30.00,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,5,67,65,93,0,0,0.4,30.02,SCT,0.00,NCDC
KLAX,7/24/2015 0:00:00,6,68,66,93,330,3,0.7,30.04,BKN,0.00,NWS
KLAX,7/24/2015 0:00:00,7,69,66,90,0,0,1,30.06,OVC,0.00,NWS
KLAX,7/24/2015 0:00:00,8,70,66,87,290,6,1,30.08,OVC,0.00,NWS
KLAX,7/24/2015 0:00:00,9,71,66,84,250,5,1,30.07,OVC,0.00,NWS
KLAX,7/24/2015 0:00:00,10,74,65,74,270,8,0.4,30.07,SCT,0.00,NCDC
KLAX,7/24/2015 0:00:00,11,76,65,69,270,10,0.1,30.07,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,12,76,66,71,260,10,0.1,30.06,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,13,76,66,71,260,15,0.1,30.04,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,14,75,65,71,260,14,0.1,30.03,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,15,76,65,69,270,15,0.1,30.01,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,16,74,65,74,270,15,0.1,30.00,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,17,74,66,76,260,14,0.1,30.00,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,18,72,66,82,260,10,0.1,29.99,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,19,71,66,84,270,15,0.1,29.99,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,20,70,65,84,250,10,0.1,30.00,FEW,0.00,NCDC
KLAX,7/24/2015 0:00:00,21,69,65,87,240,9,0,30.01,CLR,0.00,NCDC
KLAX,7/24/2015 0:00:00,22,69,64,84,250,7,0,30.02,CLR,0.00,NCDC
KLAX,7/24/2015 0:00:00,23,70,63,79,0,0,0,30.01,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,0,69,64,84,190,5,0,30.01,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,1,68,64,87,0,0,0,30.01,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,2,69,65,87,330,5,0,30.01,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,3,69,65,87,350,3,0.4,30.00,SCT,0.00,NCDC
KLAX,7/25/2015 0:00:00,4,68,65,90,350,3,0.1,30.00,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,5,68,64,87,VR,3,0.1,30.00,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,6,68,65,90,0,0,0.1,30.01,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,7,71,65,81,0,0,0.1,30.02,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,8,73,65,76,VR,3,0.1,30.03,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,9,76,66,71,240,7,0.1,30.03,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,10,77,66,69,240,9,0,30.03,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,11,77,66,69,250,10,0,30.01,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,12,77,66,69,270,11,0,30.00,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,13,79,66,65,260,14,0,29.98,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,14,77,66,69,270,14,0,29.96,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,15,78,63,60,250,14,0,29.94,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,16,77,65,67,260,13,0,29.93,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,17,75,66,74,260,14,0,29.92,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,18,73,67,82,270,13,0.1,29.91,FEW,0.00,NCDC
KLAX,7/25/2015 0:00:00,19,72,65,79,270,8,0,29.90,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,20,71,66,84,250,7,0,29.91,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,21,70,66,87,250,8,0,29.91,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,22,71,65,81,210,3,0,29.91,CLR,0.00,NCDC
KLAX,7/25/2015 0:00:00,23,71,65,81,230,5,0,29.91,CLR,0.00,NCDC
KLAX,7/26/2015 0:00:00,0,70,63,79,240,6,0,29.90,CLR,0.00,NCDC
KLAX,7/26/2015 0:00:00,1,70,64,81,260,10,0,29.89,CLR,0.00,NCDC
KLAX,7/26/2015 0:00:00,2,69,64,84,270,8,0,29.89,CLR,0.00,NCDC
KLAX,7/26/2015 0:00:00,3,68,64,87,0,0,0,29.88,CLR,0.00,NCDC
KLAX,7/26/2015 0:00:00,4,68,65,90,0,0,0.7,29.88,BKN,0.00,NWS
KLAX,7/26/2015 0:00:00,5,67,65,93,250,5,0.7,29.90,BKN,0.00,NWS
KLAX,7/26/2015 0:00:00,6,68,65,90,0,0,0.1,29.92,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,7,69,64,84,260,5,0.1,29.94,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,8,70,63,79,220,5,0.1,29.95,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,9,73,63,71,250,7,0.1,29.95,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,10,74,64,71,260,9,0.1,29.95,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,11,75,64,69,230,9,0,29.96,CLR,0.00,NCDC
KLAX,7/26/2015 0:00:00,12,74,64,71,260,14,0.1,29.94,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,13,75,64,69,260,13,0.1,29.93,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,14,75,64,69,260,14,0.1,29.92,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,15,74,64,71,270,16,0.4,29.90,SCT,0.00,NCDC
KLAX,7/26/2015 0:00:00,16,73,64,74,270,15,0.4,29.90,SCT,0.00,NCDC
KLAX,7/26/2015 0:00:00,17,71,63,76,250,15,0.4,29.89,SCT,0.00,NCDC
KLAX,7/26/2015 0:00:00,18,69,63,81,240,13,0.4,29.89,SCT,0.00,NCDC
KLAX,7/26/2015 0:00:00,19,69,62,79,240,10,0.1,29.89,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,20,68,62,81,230,9,0.1,29.90,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,21,68,62,81,260,11,0.1,29.91,FEW,0.00,NCDC
KLAX,7/26/2015 0:00:00,22,68,63,84,280,10,0.4,29.91,SCT,0.00,NCDC
KLAX,7/26/2015 0:00:00,23,68,63,84,250,5,0.7,29.91,BKN,,NCDC
KLAX,7/27/2015 0:00:00,0,68,62,81,0,0,0.7,29.91,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,1,68,62,81,180,3,0.7,29.90,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,2,68,61,78,0,0,0.7,29.89,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,3,69,61,76,0,0,0.7,29.90,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,4,69,61,76,150,7,1,29.90,OVC,0.00,NWS
KLAX,7/27/2015 0:00:00,5,68,60,76,150,6,1,29.91,OVC,0.00,NWS
KLAX,7/27/2015 0:00:00,6,68,59,73,0,0,0.7,29.92,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,7,70,59,68,VR,3,0.7,29.93,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,8,70,59,68,150,5,0.7,29.94,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,9,73,59,62,0,0,0.4,29.94,SCT,0.00,NCDC
KLAX,7/27/2015 0:00:00,10,75,60,60,250,11,0.1,29.94,FEW,0.00,NCDC
KLAX,7/27/2015 0:00:00,11,75,60,60,250,11,0.1,29.93,FEW,0.00,NCDC
KLAX,7/27/2015 0:00:00,12,75,61,62,240,13,0,29.92,CLR,0.00,NCDC
KLAX,7/27/2015 0:00:00,13,74,60,62,230,13,0.1,29.91,FEW,0.00,NCDC
KLAX,7/27/2015 0:00:00,14,74,61,64,250,13,0.1,29.90,FEW,0.00,NCDC
KLAX,7/27/2015 0:00:00,15,74,60,62,260,13,0.1,29.88,FEW,0.00,NCDC
KLAX,7/27/2015 0:00:00,16,73,62,69,270,16,0.1,29.87,FEW,0.00,NCDC
KLAX,7/27/2015 0:00:00,17,73,63,71,260,13,0.4,29.86,SCT,0.00,NCDC
KLAX,7/27/2015 0:00:00,18,71,64,79,260,13,0.4,29.87,SCT,0.00,NCDC
KLAX,7/27/2015 0:00:00,19,69,64,84,260,11,0.4,29.88,SCT,0.00,NCDC
KLAX,7/27/2015 0:00:00,20,68,64,87,260,10,0.7,29.88,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,21,67,64,90,250,9,0.7,29.90,BKN,0.00,NWS
KLAX,7/27/2015 0:00:00,22,68,64,87,270,6,0.7,29.90,BKN,,NCDC
KLAX,7/27/2015 0:00:00,23,68,63,84,250,7,0.4,29.90,SCT,0.00,NCDC
KLAX,7/28/2015 0:00:00,0,67,63,87,270,5,0.4,29.89,SCT,0.00,NCDC
KLAX,7/28/2015 0:00:00,1,67,63,87,0,0,0.7,29.88,BKN,0.00,NWS
KLAX,7/28/2015 0:00:00,2,67,62,84,0,0,0.7,29.87,BKN,0.00,NWS
KLAX,7/28/2015 0:00:00,3,67,63,87,0,0,0.7,29.87,BKN,0.00,NWS
KLAX,7/28/2015 0:00:00,4,67,63,87,0,0,0.7,29.88,BKN,0.00,NWS
KLAX,7/28/2015 0:00:00,5,68,62,81,110,5,1,29.88,OVC,0.00,NWS
KLAX,7/28/2015 0:00:00,6,68,61,78,0,0,1,29.89,OVC,0.00,NWS
KLAX,7/28/2015 0:00:00,7,69,61,76,80,3,0.7,29.91,BKN,0.00,NWS
KLAX,7/28/2015 0:00:00,8,72,61,68,0,0,0.4,29.91,SCT,0.00,NCDC
KLAX,7/28/2015 0:00:00,9,75,61,62,VR,6,0.1,29.91,FEW,0.00,NCDC
KLAX,7/28/2015 0:00:00,10,75,63,66,260,10,0,29.90,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,11,75,62,64,260,11,0,29.90,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,12,74,62,66,250,11,0,29.90,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,13,74,62,66,240,14,0,29.88,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,14,74,62,66,260,14,0,29.87,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,15,74,63,69,260,13,0,29.85,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,16,74,63,69,270,14,0,29.85,CLR,0.00,NWS
KLAX,7/28/2015 0:00:00,17,73,64,74,260,14,0.1,29.84,FEW,0.00,NCDC
KLAX,7/28/2015 0:00:00,18,71,64,79,250,11,0,29.84,CLR,0.00,NCDC
KLAX,7/28/2015 0:00:00,19,70,65,84,260,13,0.1,29.85,FEW,0.00,NCDC
KLAX,7/28/2015 0:00:00,20,69,65,87,250,10,0.4,29.87,SCT,0.00,NCDC
KLAX,7/28/2015 0:00:00,21,68,64,87,250,8,0.4,29.89,SCT,0.00,NCDC
KLAX,7/28/2015 0:00:00,22,67,64,90,240,9,0.7,29.91,BKN,,NCDC
KLAX,7/28/2015 0:00:00,23,67,64,90,260,8,0.7,29.92,BKN,,NCDC
KLAX,7/29/2015 0:00:00,0,67,63,87,320,6,0.7,29.93,BKN,0.00,NWS
KLAX,7/29/2015 0:00:00,1,66,63,90,270,7,1,29.92,OVC,0.00,NWS
KLAX,7/29/2015 0:00:00,2,66,63,90,320,5,1,29.90,OVC,0.00,NWS
KLAX,7/29/2015 0:00:00,3,66,63,90,290,5,1,29.91,OVC,0.00,NWS
